close,date
2263.16,2013-08-26
2262.47,2013-08-27
2254.16,2013-08-28
2240.18,2013-08-29
2241.17,2013-08-30
2235.9,2013-09-02
2258.2,2013-09-03
2257.64,2013-09-04
2244.72,2013-09-05
2251.43,2013-09-06
2312.92,2013-09-09
2343.23,2013-09-10
2356.38,2013-09-11
2359.98,2013-09-12
2350.66,2013-09-13
2344.02,2013-09-16
2299.38,2013-09-17
2303.85,2013-09-18
2342.0,2013-09-23
2325.51,2013-09-24
2316.44,2013-09-25
2269.87,2013-09-26
2267.59,2013-09-27
2289.19,2013-09-30
2322.81,2013-10-08
2320.25,2013-10-09
2312.47,2013-10-10
2329.12,2013-10-11
2342.73,2013-10-14
2337.09,2013-10-15
2305.01,2013-10-16
2293.38,2013-10-17
2301.94,2013-10-18
2332.65,2013-10-21
2306.79,2013-10-22
2276.82,2013-10-23
2261.25,2013-10-24
2217.41,2013-10-25
2218.99,2013-10-28
2225.77,2013-10-29
2268.29,2013-10-30
2257.91,2013-10-31
2264.67,2013-11-01
2266.14,2013-11-04
2273.85,2013-11-05
2247.92,2013-11-06
2244.38,2013-11-07
2224.02,2013-11-08
2225.88,2013-11-11
2242.38,2013-11-12
2206.02,2013-11-13
2222.73,2013-11-14
2253.54,2013-11-15
2308.61,2013-11-18
2301.85,2013-11-19
2315.5,2013-11-20
2311.17,2013-11-21
2299.76,2013-11-22
2293.56,2013-11-25
2287.85,2013-11-26
2310.26,2013-11-27
2335.99,2013-11-28
2331.33,2013-11-29
2308.08,2013-12-02
2328.03,2013-12-03
2357.16,2013-12-04
2340.1,2013-12-05
2334.92,2013-12-06
2337.85,2013-12-09
2339.05,2013-12-10
2302.55,2013-12-11
2299.01,2013-12-12
2293.46,2013-12-13
2243.94,2013-12-16
2231.08,2013-12-17
2228.51,2013-12-18
2210.21,2013-12-19
2149.32,2013-12-20
2159.95,2013-12-23
2170.04,2013-12-24
2181.14,2013-12-25
2137.9,2013-12-26
2169.41,2013-12-27
2155.6,2013-12-30
2178.6,2013-12-31
2173.1,2014-01-02
2150.44,2014-01-03
2099.64,2014-01-06
2093.9,2014-01-07
2088.47,2014-01-08
2068.86,2014-01-09
2056.0,2014-01-10
2049.62,2014-01-13
2061.66,2014-01-14
2059.54,2014-01-15
2058.67,2014-01-16
2031.54,2014-01-17
2031.82,2014-01-20
2050.2,2014-01-21
2104.12,2014-01-22
2093.37,2014-01-23
2108.34,2014-01-24
2089.49,2014-01-27
2088.18,2014-01-28
2089.57,2014-01-29
2065.61,2014-01-30
2079.13,2014-02-07
2119.52,2014-02-10
2128.48,2014-02-11
2131.78,2014-02-12
2124.81,2014-02-13
2139.71,2014-02-14
2162.28,2014-02-17
2140.2,2014-02-18
2169.95,2014-02-19
2158.74,2014-02-20
2136.48,2014-02-21
2084.38,2014-02-24
2041.31,2014-02-25
